datetime,timestamp,price,coin_id,vs_currency,market_cap,volume
2024-07-21 20:00:00,1721606400000,3533.118349531153,ethereum,usd,424780865928.9678,13378492000.408422
2024-07-22 20:00:00,1721692800000,3443.073350817144,ethereum,usd,413961610216.08093,18304154013.687572
2024-07-23 20:00:00,1721779200000,3482.9837705931927,ethereum,usd,418879212976.89734,25079221799.230476
2024-07-24 20:00:00,1721865600000,3336.3802530382436,ethereum,usd,401152738546.72644,15765758234.562634
2024-07-25 20:00:00,1721952000000,3173.7633983274727,ethereum,usd,381782355331.5728,25890826733.28285
2024-07-26 20:00:00,1722038400000,3278.1869575279507,ethereum,usd,394189879099.2592,15169277359.834238
2024-07-27 20:00:00,1722124800000,3254.611672582785,ethereum,usd,391424161950.5181,14496971021.239912
2024-07-28 20:00:00,1722211200000,3272.8501306701373,ethereum,usd,393579006059.7797,7818233563.235541
2024-07-29 20:00:00,1722297600000,3316.942188773212,ethereum,usd,399239444647.5382,18452148650.905613
2024-07-30 20:00:00,1722384000000,3276.981779516743,ethereum,usd,393942961780.88654,13805865977.524105
2024-07-31 20:00:00,1722470400000,3233.076804863122,ethereum,usd,388633791826.8701,16143420325.47769
2024-08-01 20:00:00,1722556800000,3204.2465237463616,ethereum,usd,385340171208.75555,17786413332.129932
2024-08-02 20:00:00,1722643200000,2983.300976694291,ethereum,usd,358543505038.73834,18785849199.903355
2024-08-03 20:00:00,1722729600000,2906.7150241765007,ethereum,usd,349395441871.30615,17701956694.58319
2024-08-04 20:00:00,1722816000000,2682.4373928187924,ethereum,usd,323403607818.7498,22171247833.139385
2024-08-05 20:00:00,1722902400000,2415.6311394312143,ethereum,usd,291245061884.5607,73571034926.63428
2024-08-06 20:00:00,1722988800000,2455.51137665051,ethereum,usd,295168597349.07764,27613148149.796356
2024-08-07 20:00:00,1723075200000,2341.590346028249,ethereum,usd,282098261495.40393,24968091142.09198
2024-08-08 20:00:00,1723161600000,2685.012750687489,ethereum,usd,322827381254.3183,24290512619.839314
2024-08-09 20:00:00,1723248000000,2602.1840712761878,ethereum,usd,312353537574.9063,18077335701.97768
2024-08-10 20:00:00,1723334400000,2608.0357436286963,ethereum,usd,313697482213.2365,8849019546.648287
2024-08-11 20:00:00,1723420800000,2558.790870730736,ethereum,usd,307740266021.366,12624674028.077477
2024-08-12 20:00:00,1723507200000,2726.777988551933,ethereum,usd,328070186437.41003,22670968464.846756
2024-08-13 20:00:00,1723593600000,2703.5505587641255,ethereum,usd,325002180894.27686,16366799383.61909
2024-08-14 20:00:00,1723680000000,2662.780395092489,ethereum,usd,320231285058.06165,15887432311.728333
2024-08-15 20:00:00,1723766400000,2569.8604812159274,ethereum,usd,309002097789.9878,15498476343.410463
2024-08-16 20:00:00,1723852800000,2592.249006212312,ethereum,usd,311786461030.44476,12841847017.271076
2024-08-17 20:00:00,1723939200000,2613.139261446099,ethereum,usd,314212508914.4149,5483825246.098839
2024-08-18 20:00:00,1724025600000,2614.6012806263716,ethereum,usd,314682052511.7037,8617702421.12827
2024-08-19 20:00:00,1724112000000,2640.5904207330605,ethereum,usd,317616756579.9527,11730843561.162947
2024-08-20 20:00:00,1724198400000,2575.643435503567,ethereum,usd,309867213669.31934,12823659998.035198
2024-08-21 20:00:00,1724284800000,2630.2988017642488,ethereum,usd,316360729845.1586,11246256658.90509
2024-08-22 20:00:00,1724371200000,2623.289171364539,ethereum,usd,315630604929.4857,10277172867.663338
2024-08-23 20:00:00,1724457600000,2763.2554073640704,ethereum,usd,332181161792.2442,17876365362.452858
2024-08-24 20:00:00,1724544000000,2767.840733546234,ethereum,usd,332950073030.8183,11990449014.147696
2024-08-25 20:00:00,1724630400000,2745.164671605207,ethereum,usd,330332547375.3104,8312216650.941433
2024-08-26 20:00:00,1724716800000,2683.0801154902983,ethereum,usd,322816645099.5817,11486270160.014797
2024-08-27 20:00:00,1724803200000,2457.2773517547434,ethereum,usd,295636169778.93835,17505948780.2572
2024-08-28 20:00:00,1724889600000,2527.0269814017706,ethereum,usd,303958449107.31573,21234602056.030586
2024-08-29 20:00:00,1724976000000,2526.7383553003406,ethereum,usd,304106394048.1237,13272715023.256615
2024-08-30 20:00:00,1725062400000,2527.690204915795,ethereum,usd,304009556580.61725,15607580785.925383
2024-08-31 20:00:00,1725148800000,2513.3643501004462,ethereum,usd,302383496015.1365,6105765553.728281
2024-09-01 20:00:00,1725235200000,2430.0202661439344,ethereum,usd,292436067877.0585,11229587557.968822
2024-09-02 20:00:00,1725321600000,2534.9048168403706,ethereum,usd,304838837601.64795,12130504179.053215
2024-09-03 20:00:00,1725408000000,2437.1471557556497,ethereum,usd,293818299349.5953,9565142020.243557
2024-09-04 20:00:00,1725494400000,2448.30785784089,ethereum,usd,294329412026.3932,16639700582.521397
2024-09-05 20:00:00,1725580800000,2367.7700509506026,ethereum,usd,284989115168.67084,11060190870.627691
2024-09-06 20:00:00,1725667200000,2223.780428382685,ethereum,usd,267574522057.00296,26087934661.284035
2024-09-07 20:00:00,1725753600000,2272.6972849951912,ethereum,usd,273350308345.93225,10405191111.340616
2024-09-08 20:00:00,1725840000000,2296.4029520764498,ethereum,usd,276344419515.7602,9844980386.825493
2024-09-09 20:00:00,1725926400000,2359.565766831627,ethereum,usd,284026097136.9972,15874675673.552357
2024-09-10 20:00:00,1726012800000,2389.4740111256497,ethereum,usd,287422889605.8082,12508388687.122387
2024-09-11 20:00:00,1726099200000,2342.9639236941434,ethereum,usd,282041230807.9828,14692963988.99108
2024-09-12 20:00:00,1726185600000,2362.300238174588,ethereum,usd,284255194234.77527,11610780893.077023
2024-09-13 20:00:00,1726272000000,2445.08621032297,ethereum,usd,294131761890.3451,13122792869.978857
2024-09-14 20:00:00,1726358400000,2418.0828083179904,ethereum,usd,290912717943.81995,7248493705.268602
2024-09-15 20:00:00,1726444800000,2322.6433317480564,ethereum,usd,279257769574.61383,9361948332.945747
2024-09-16 20:00:00,1726531200000,2295.1348386540835,ethereum,usd,276339513490.21936,16629103878.54157
2024-09-17 20:00:00,1726617600000,2341.0924132597524,ethereum,usd,281704536557.3961,14449511265.93516
2024-09-18 20:00:00,1726704000000,2361.960992100706,ethereum,usd,283874122378.3681,17524561761.811428
2024-09-19 20:00:00,1726790400000,2465.2347833172967,ethereum,usd,296680606397.51587,17820089225.37694
2024-09-20 20:00:00,1726876800000,2557.6218555442515,ethereum,usd,307586864690.1545,18498405459.395584
2024-09-21 20:00:00,1726963200000,2614.599604753501,ethereum,usd,315153052833.9301,9276102854.536339
2024-09-22 20:00:00,1727049600000,2582.847683741262,ethereum,usd,310840922229.8413,12759588941.97967
2024-09-23 20:00:00,1727136000000,2647.9931622033255,ethereum,usd,318666137823.1156,19740370943.835594
2024-09-24 20:00:00,1727222400000,2653.844345308008,ethereum,usd,319524635350.52515,16584773336.25631
2024-09-25 20:00:00,1727308800000,2578.566359563475,ethereum,usd,309875035203.6359,14003678832.756735
2024-09-26 20:00:00,1727395200000,2630.94983700893,ethereum,usd,316828988137.27673,16686162392.966532
2024-09-27 20:00:00,1727481600000,2698.1928212346033,ethereum,usd,324681649929.6723,16468123574.12263
2024-09-28 20:00:00,1727568000000,2680.218702062471,ethereum,usd,322761939149.4107,9607072594.439383
2024-09-29 20:00:00,1727654400000,2659.611211611689,ethereum,usd,320146112155.9396,9570811494.068226
2024-09-30 20:00:00,1727740800000,2597.3411516834435,ethereum,usd,312577514239.3695,17539259209.42195
2024-10-01 20:00:00,1727827200000,2451.631522589772,ethereum,usd,295243912099.71765,26538568534.282005
2024-10-02 20:00:00,1727913600000,2365.231040243019,ethereum,usd,284621591999.18945,20613586399.40693
2024-10-03 20:00:00,1728000000000,2348.0048369247393,ethereum,usd,282601960212.3656,18771995105.191242
2024-10-04 20:00:00,1728086400000,2416.9184055552637,ethereum,usd,290928251441.44226,15230883994.399237
2024-10-05 20:00:00,1728172800000,2415.4038137445546,ethereum,usd,290706276902.6144,7362867897.959902
2024-10-06 20:00:00,1728259200000,2438.030912544012,ethereum,usd,293516242471.9333,7641011283.520121
2024-10-07 20:00:00,1728345600000,2422.7506412955013,ethereum,usd,291612805733.03143,16943828822.371426
2024-10-08 20:00:00,1728432000000,2441.4651696200294,ethereum,usd,294190554781.40424,13601054198.545612
2024-10-09 20:00:00,1728518400000,2367.615096789395,ethereum,usd,285084590935.4484,14384326799.317202
2024-10-10 20:00:00,1728604800000,2381.7817088014776,ethereum,usd,286552629874.8065,14686776834.298496
2024-10-11 20:00:00,1728691200000,2435.7137843692162,ethereum,usd,293162664953.97815,13097241431.234644
2024-10-12 20:00:00,1728777600000,2477.6130275578225,ethereum,usd,298282533565.2097,8538997411.470292
2024-10-13 20:00:00,1728864000000,2466.8607267086663,ethereum,usd,296977636559.92773,7516544091.44527
2024-10-14 20:00:00,1728950400000,2628.504376157751,ethereum,usd,316451494816.54065,21502937840.286705
2024-10-15 20:00:00,1729036800000,2602.0760435960988,ethereum,usd,313216116600.22363,21986428173.14599
2024-10-16 20:00:00,1729123200000,2611.700159182395,ethereum,usd,314435102932.4304,16135687550.25065
2024-10-17 20:00:00,1729209600000,2603.1202923346113,ethereum,usd,313194633306.5954,14330391810.475258
2024-10-18 20:00:00,1729296000000,2643.156520987104,ethereum,usd,318245706033.605,16301885114.203026
2024-10-19 20:00:00,1729382400000,2649.979289580214,ethereum,usd,318975355966.1185,7337169826.464913
2024-10-20 20:00:00,1729468800000,2742.9591411600395,ethereum,usd,330127637903.2564,12697856633.571321
2024-10-21 20:00:00,1729555200000,2665.731938974013,ethereum,usd,320871813296.62164,17340865615.868176
2024-10-22 20:00:00,1729641600000,2619.5653130506435,ethereum,usd,315286963217.6233,15418370745.51069
2024-10-23 20:00:00,1729728000000,2524.1038563091197,ethereum,usd,303758669310.65466,19004341635.326817
2024-10-24 20:00:00,1729814400000,2536.234041319884,ethereum,usd,305016120148.3843,16708110976.636312
2024-10-25 20:00:00,1729900800000,2422.09328922875,ethereum,usd,290598017399.4684,23734197478.807434
2024-10-26 20:00:00,1729987200000,2479.3736032443317,ethereum,usd,298518432454.89374,13434262241.34632
2024-10-27 20:00:00,1730073600000,2505.502947138879,ethereum,usd,301656245036.7335,8656317174.654642
2024-10-28 20:00:00,1730160000000,2564.8138556782997,ethereum,usd,308760527470.31,19560694034.693996
2024-10-29 20:00:00,1730246400000,2638.637351278122,ethereum,usd,317633905084.8851,22541317733.245987
2024-10-30 20:00:00,1730332800000,2657.6141818494384,ethereum,usd,320125387602.99,22790792400.863556
2024-10-31 20:00:00,1730419200000,2514.750787241073,ethereum,usd,302903644448.69275,20097565241.562813
2024-11-01 20:00:00,1730505600000,2513.8372870612066,ethereum,usd,302633410028.4328,20396109310.40712
2024-11-02 20:00:00,1730592000000,2491.352150058657,ethereum,usd,299972542553.578,8253307127.229915
2024-11-03 19:00:00,1730678400000,2456.979687344711,ethereum,usd,296080479788.81036,14546539750.496363
2024-11-04 19:00:00,1730764800000,2395.9472139132804,ethereum,usd,288417039274.4664,17316680977.698635
2024-11-05 19:00:00,1730851200000,2422.368479855642,ethereum,usd,291680535424.015,18024855703.904736
2024-11-06 19:00:00,1730937600000,2720.6217450068793,ethereum,usd,327447580506.6538,42388106411.06861
2024-11-07 19:00:00,1731024000000,2894.9718733838376,ethereum,usd,348640981227.00085,36844374455.9351
2024-11-08 19:00:00,1731110400000,2960.9593369382137,ethereum,usd,356482981903.24994,33688997426.40259
2024-11-09 19:00:00,1731196800000,3130.035524073996,ethereum,usd,376942816358.42664,30583711140.36284
2024-11-10 19:00:00,1731283200000,3191.9044555518153,ethereum,usd,384143201744.36383,47726595161.32535
2024-11-11 19:00:00,1731369600000,3372.7914863430115,ethereum,usd,407462829811.2162,62390436438.24982
2024-11-12 19:00:00,1731456000000,3260.934386131155,ethereum,usd,392233485413.7434,60074013245.45247
2024-11-13 19:00:00,1731542400000,3191.8991843987947,ethereum,usd,384320615296.6757,65592582441.25777
2024-11-14 19:00:00,1731628800000,3059.812296932496,ethereum,usd,367484509623.6447,37531565153.535194
2024-11-15 19:00:00,1731715200000,3093.913043390382,ethereum,usd,372487751993.49884,33076552515.401417
2024-11-16 19:00:00,1731801600000,3133.8802234191417,ethereum,usd,376904025324.19116,26503107468.25979
2024-11-17 19:00:00,1731888000000,3075.534532601624,ethereum,usd,370225690651.5099,28547657381.28478
2024-11-18 19:00:00,1731974400000,3209.4239073326826,ethereum,usd,386129534586.85486,35364731417.99857
2024-11-19 19:00:00,1732060800000,3112.9098010150224,ethereum,usd,374925759373.2606,29767245881.040333
2024-11-20 19:00:00,1732147200000,3075.193856649331,ethereum,usd,370266265216.9245,29508936260.346874
2024-11-21 19:00:00,1732233600000,3365.9369715466096,ethereum,usd,405284044226.11957,55714132904.97961
2024-11-22 19:00:00,1732320000000,3327.7571951719624,ethereum,usd,400787854559.3274,36536922518.79305
2024-11-23 19:00:00,1732406400000,3394.036961782547,ethereum,usd,408448492183.1955,42885423857.47691
2024-11-24 19:00:00,1732492800000,3368.7027619429946,ethereum,usd,405718851021.4928,30123422893.99126
2024-11-25 19:00:00,1732579200000,3417.291223691937,ethereum,usd,411314588853.17755,53625394443.87371
2024-11-26 19:00:00,1732665600000,3325.636532587645,ethereum,usd,400706261382.18384,41896722105.13149
2024-11-27 19:00:00,1732752000000,3666.1884904377557,ethereum,usd,441632729137.7082,48465294233.32744
2024-11-28 19:00:00,1732838400000,3579.2407862474997,ethereum,usd,431207272220.64014,33082767875.13153
2024-11-29 19:00:00,1732924800000,3598.1933212253616,ethereum,usd,433361301691.3607,28800628431.21762
2024-11-30 19:00:00,1733011200000,3709.9094391073327,ethereum,usd,446851521665.9131,31961998508.230377
2024-12-01 19:00:00,1733097600000,3708.8072387383017,ethereum,usd,446664514864.58777,29705280034.459038
2024-12-02 19:00:00,1733184000000,3643.855375704235,ethereum,usd,438825980701.30023,49031522663.40944
2024-12-03 19:00:00,1733270400000,3625.7104579497204,ethereum,usd,436691206026.36835,39557549415.34987
2024-12-04 19:00:00,1733356800000,3839.443460715871,ethereum,usd,462490222624.56714,59744855714.19937
2024-12-05 19:00:00,1733443200000,3796.8688671601276,ethereum,usd,457067221118.4413,64995601294.502495
2024-12-06 19:00:00,1733529600000,4013.726145388712,ethereum,usd,483422504163.839,55954471926.67034
2024-12-07 19:00:00,1733616000000,4000.992076502189,ethereum,usd,481889176555.6843,21959792763.543846
2024-12-08 19:00:00,1733702400000,4015.7820212328807,ethereum,usd,483642898147.5037,20728146237.12733
2024-12-09 19:00:00,1733788800000,3713.3138979971745,ethereum,usd,446571271919.9886,59141397866.09827
2024-12-10 19:00:00,1733875200000,3626.5886417774996,ethereum,usd,436749626813.98615,63643513993.15369
2024-12-11 19:00:00,1733961600000,3828.1075883404096,ethereum,usd,461075934206.2153,38471623681.40909
2024-12-12 19:00:00,1734048000000,3878.850012073054,ethereum,usd,466883095805.38696,47474608675.336655
2024-12-13 19:00:00,1734134400000,3907.4296595053356,ethereum,usd,470469907671.53613,36218321642.49857
2024-12-14 19:00:00,1734220800000,3866.9958020348054,ethereum,usd,465713274663.6432,28647722345.409325
2024-12-15 19:00:00,1734307200000,3961.3154661802305,ethereum,usd,477323245356.1555,24816850994.80954
2024-12-16 19:00:00,1734393600000,3992.857195846062,ethereum,usd,480940541314.61334,50679799770.94302
2024-12-17 19:00:00,1734480000000,3879.4062240100893,ethereum,usd,467508439297.98755,32823036037.584606
2024-12-18 19:00:00,1734566400000,3628.2624780444953,ethereum,usd,436893612673.4018,50734709374.83128
2024-12-19 19:00:00,1734652800000,3434.6754695380805,ethereum,usd,413858693686.69867,64452959600.863884
2024-12-20 19:00:00,1734739200000,3468.658920056454,ethereum,usd,417562064054.3703,72936574193.4554
2024-12-21 19:00:00,1734825600000,3337.5972231166807,ethereum,usd,401314595520.45166,32479699770.041058
2024-12-22 19:00:00,1734912000000,3275.8894274015142,ethereum,usd,394984656581.5222,25811397925.979923
2024-12-23 19:00:00,1734998400000,3414.6414419807993,ethereum,usd,411423031050.5532,35528067791.09896
2024-12-24 19:00:00,1735084800000,3497.555287927574,ethereum,usd,420708095541.6798,24085249644.32143
2024-12-25 19:00:00,1735171200000,3494.5109273631047,ethereum,usd,421029544401.6013,17503804977.00058
2024-12-26 19:00:00,1735257600000,3327.7897761683494,ethereum,usd,401038436756.22626,21239977785.94795
2024-12-27 19:00:00,1735344000000,3328.6111553091764,ethereum,usd,400705550098.4306,24582312087.174118
2024-12-28 19:00:00,1735430400000,3397.8341205085153,ethereum,usd,409451576910.996,13861298668.649797
2024-12-29 19:00:00,1735516800000,3357.330742971463,ethereum,usd,404459649875.75726,11315432322.371536
2024-12-30 19:00:00,1735603200000,3359.513941757392,ethereum,usd,404631151447.3196,27664137021.813133
2024-12-31 19:00:00,1735689600000,3336.6175137659498,ethereum,usd,401972899891.29846,21466394178.61746
2025-01-01 19:00:00,1735776000000,3348.967247123586,ethereum,usd,403374380145.697,13440599794.35101
2025-01-02 19:00:00,1735862400000,3448.140436960939,ethereum,usd,415300548992.1061,22683249623.05199
2025-01-03 19:00:00,1735948800000,3604.2913795931763,ethereum,usd,434290507752.4077,22019312215.306797
2025-01-04 19:00:00,1736035200000,3660.37804173532,ethereum,usd,441117087325.0027,15951962220.78043
2025-01-05 19:00:00,1736121600000,3635.8549961807084,ethereum,usd,438092711283.22925,12542101206.558632
2025-01-06 19:00:00,1736208000000,3687.1447140588307,ethereum,usd,444015369643.70074,24440100572.59286
2025-01-07 19:00:00,1736294400000,3380.0211263090155,ethereum,usd,406968109533.227,32832589510.813023
2025-01-08 19:00:00,1736380800000,3325.1300293537356,ethereum,usd,400602495132.5278,35080974963.72023
2025-01-09 19:00:00,1736467200000,3219.09284475812,ethereum,usd,388324291231.471,30096896683.041233
2025-01-10 19:00:00,1736553600000,3269.1759954060667,ethereum,usd,394101246876.45374,26722437003.95787
2025-01-11 19:00:00,1736640000000,3283.591322828503,ethereum,usd,395839071861.3172,11047744222.743227
2025-01-12 19:00:00,1736726400000,3264.070968533687,ethereum,usd,393199349088.32996,9699706283.258541
2025-01-13 19:00:00,1736812800000,3134.5520394596483,ethereum,usd,377643507549.0125,41743898872.017
2025-01-14 19:00:00,1736899200000,3224.8006483414138,ethereum,usd,388487746270.3852,22365842880.809456
2025-01-15 19:00:00,1736985600000,3447.0340476747956,ethereum,usd,415058425772.0614,23773995063.828526
2025-01-16 19:00:00,1737072000000,3309.4466139900196,ethereum,usd,398587196539.9218,25012556602.905136
2025-01-17 19:00:00,1737158400000,3477.284285084809,ethereum,usd,419024911827.7939,27778832363.7708
2025-01-18 19:00:00,1737244800000,3309.0995676199964,ethereum,usd,398761138447.4049,32195594202.134895
2025-01-19 19:00:00,1737331200000,3208.1365439891497,ethereum,usd,388676714260.872,59678736709.7496
2025-01-20 19:00:00,1737417600000,3263.069869880814,ethereum,usd,393073139255.5516,49563768850.78339
2025-01-21 19:00:00,1737504000000,3326.0285404709143,ethereum,usd,400135429379.4123,33762939512.697853
2025-01-22 19:00:00,1737590400000,3237.2996671291435,ethereum,usd,390083338462.87006,21782301388.383984
2025-01-23 19:00:00,1737676800000,3332.580893146162,ethereum,usd,401547418905.6495,33863218042.431107
2025-01-24 19:00:00,1737763200000,3311.8499838687,ethereum,usd,398942774193.46027,25895320216.868122
2025-01-25 19:00:00,1737849600000,3320.1314101789453,ethereum,usd,400427749273.5654,12706329663.414034
2025-01-26 19:00:00,1737936000000,3232.2767744705584,ethereum,usd,390058879989.8578,13000445022.22209
2025-01-27 19:00:00,1738022400000,3173.5346079397173,ethereum,usd,382221069555.6103,41151086046.07612
2025-01-28 19:00:00,1738108800000,3076.4937692857234,ethereum,usd,370532757630.7433,19807794444.483303
2025-01-29 19:00:00,1738195200000,3114.4358854363104,ethereum,usd,375574817164.75665,22051422147.78046
2025-01-30 19:00:00,1738281600000,3248.249484352305,ethereum,usd,391509879851.78656,19504592311.356525
2025-01-31 19:00:00,1738368000000,3296.390634843652,ethereum,usd,396910231325.1062,31441846706.254246
2025-02-01 19:00:00,1738454400000,3125.0386801320924,ethereum,usd,376840076476.98303,18969060074.552986
2025-02-02 19:00:00,1738540800000,2862.6976188716285,ethereum,usd,344091054313.7205,38896518795.21238
2025-02-03 19:00:00,1738627200000,2877.8138239498767,ethereum,usd,346820394641.11206,96588727629.45805
2025-02-04 19:00:00,1738713600000,2740.3809762760143,ethereum,usd,329090090858.6241,52737830809.63367
2025-02-05 19:00:00,1738800000000,2790.5521609256075,ethereum,usd,335828291113.4543,30026391038.27177
2025-02-06 19:00:00,1738886400000,2686.662316793651,ethereum,usd,323756512126.7498,31349967107.97825
2025-02-07 19:00:00,1738972800000,2623.4507017824767,ethereum,usd,315636240722.9841,30948837988.08186
2025-02-08 19:00:00,1739059200000,2635.6011418023404,ethereum,usd,317758860998.56256,16335613332.591795
2025-02-09 19:00:00,1739145600000,2632.5358220552475,ethereum,usd,317369673472.60657,17155535243.908037
2025-02-10 19:00:00,1739232000000,2660.2967996436387,ethereum,usd,320711545303.1932,18843420567.42921
2025-02-11 19:00:00,1739318400000,2603.0333698049267,ethereum,usd,313943237177.0695,21212910085.211273
2025-02-12 19:00:00,1739404800000,2736.2703136032396,ethereum,usd,329492522913.44,26503660438.845695
2025-02-13 19:00:00,1739491200000,2675.7090007037627,ethereum,usd,322584072350.2765,18938191215.29619
2025-02-14 19:00:00,1739577600000,2724.6698335873957,ethereum,usd,328399065363.05505,17416785872.704834
2025-02-15 19:00:00,1739664000000,2692.8213863864253,ethereum,usd,324625278431.52954,8896321414.559013
2025-02-16 19:00:00,1739750400000,2659.9017474093457,ethereum,usd,320529173059.00665,8757895115.47748
2025-02-17 19:00:00,1739836800000,2741.9050800956124,ethereum,usd,330464530098.92377,24666373348.432693
2025-02-18 19:00:00,1739923200000,2669.4945006896073,ethereum,usd,321688672383.7524,24353300611.506603
2025-02-19 19:00:00,1740009600000,2714.8018364720533,ethereum,usd,327248168186.7616,13398586820.912325
2025-02-20 19:00:00,1740096000000,2741.5933625994785,ethereum,usd,330517520397.0965,14550027648.522171
2025-02-21 19:00:00,1740182400000,2658.3470942919384,ethereum,usd,320508273451.5576,31770375573.3895
2025-02-22 19:00:00,1740268800000,2764.355233404291,ethereum,usd,333381856893.82196,17576653979.14654
2025-02-23 19:00:00,1740355200000,2827.1844084879804,ethereum,usd,340712999974.1412,21394599890.269897
2025-02-24 19:00:00,1740441600000,2503.103420098605,ethereum,usd,301769340440.05,31014455208.756138
2025-02-25 19:00:00,1740528000000,2495.315451693047,ethereum,usd,301064649480.5458,42875934003.323944
2025-02-26 19:00:00,1740614400000,2325.853934699374,ethereum,usd,280668025121.2334,28109120496.698666
2025-02-27 19:00:00,1740700800000,2305.3229378029837,ethereum,usd,277936135130.74036,89259450649.58
2025-02-28 19:00:00,1740787200000,2235.204208608959,ethereum,usd,269516471615.1616,32905594283.00643
2025-03-01 19:00:00,1740873600000,2212.8243514969954,ethereum,usd,266823935338.2421,16103021679.018568
2025-03-02 19:00:00,1740960000000,2517.3382391622977,ethereum,usd,303306117779.7704,37907412347.33495
2025-03-03 19:00:00,1741046400000,2148.199533470228,ethereum,usd,259111889993.75626,33501080617.480988
2025-03-04 19:00:00,1741132800000,2171.496943535016,ethereum,usd,261805780842.5489,35524086282.76523
2025-03-05 19:00:00,1741219200000,2241.3841149187283,ethereum,usd,270490243838.00568,22236307931.758247
2025-03-06 19:00:00,1741305600000,2202.3207363495417,ethereum,usd,265270135615.0983,19895800679.328133
2025-03-07 19:00:00,1741392000000,2140.7498089428914,ethereum,usd,257899503839.8083,21716710066.08888
2025-03-08 19:00:00,1741478400000,2199.9995000805707,ethereum,usd,265129957012.69815,11257666715.795546
2025-03-09 20:00:00,1741564800000,2017.265460184326,ethereum,usd,243298514477.01385,17577023963.685375
2025-03-10 20:00:00,1741651200000,1879.1231054991026,ethereum,usd,226713493940.29108,36577317615.21765
2025-03-11 20:00:00,1741737600000,1921.3099227587034,ethereum,usd,232024934655.6445,30046602111.893852
2025-03-12 20:00:00,1741824000000,1910.6551381032464,ethereum,usd,230443739229.907,24499314730.70381
2025-03-13 20:00:00,1741910400000,1862.7949366490388,ethereum,usd,224658866951.8703,19212414462.181553
2025-03-14 20:00:00,1741996800000,1910.6662703455045,ethereum,usd,230476916425.01935,12949972214.265629
2025-03-15 20:00:00,1742083200000,1939.7856881721348,ethereum,usd,233970291611.3664,6944891086.050841
2025-03-16 20:00:00,1742169600000,1887.7643429692785,ethereum,usd,227688957214.28125,9486242392.181334
2025-03-17 20:00:00,1742256000000,1929.1833577618722,ethereum,usd,232725366276.39935,11251166846.249075
2025-03-18 20:00:00,1742342400000,1932.7964059050657,ethereum,usd,233152161415.72287,10887619567.393353
2025-03-19 20:00:00,1742428800000,2060.728601068271,ethereum,usd,248434080718.19073,20374739988.65224
2025-03-20 20:00:00,1742515200000,1980.831780524645,ethereum,usd,238984217654.16632,14303790085.616615
2025-03-21 20:00:00,1742601600000,1964.5293833168294,ethereum,usd,236980043535.89395,9890112887.282015
2025-03-22 20:00:00,1742688000000,1979.5449257665966,ethereum,usd,238753335160.5841,6195605844.536302
2025-03-23 20:00:00,1742774400000,2001.0470230951883,ethereum,usd,241404254258.0785,7991413702.677865
2025-03-24 20:00:00,1742860800000,2077.739325831977,ethereum,usd,250648654235.6259,15676451247.546822
2025-03-25 20:00:00,1742947200000,2068.598435049149,ethereum,usd,249404519198.06433,12563169733.005245
2025-03-26 20:00:00,1743033600000,2009.8835432902426,ethereum,usd,242347645799.6622,14024859854.906677
2025-03-27 20:00:00,1743120000000,2003.3034241292064,ethereum,usd,241580699763.4796,12136188059.422693
2025-03-28 20:00:00,1743206400000,1896.9173600459985,ethereum,usd,228784244898.24844,18419487648.39739
